  [ESA-LOGO]   [DAF-LOGO]

                       Hipparcos/Tycho Catalogue Data

                  Hipparcos Catalogue Epoch Photometry Data
                                  HIP 3179

For information on field definitions see Volume 1, Section 2.5

Field       Value                 Field Description

HH1  :     3179             HIP number
HH2  :                      Component flag
HH3  :        1.131         V-I (mag)
HH4  :      235             Total transits, Ntot
HH5  :      208             Accepted transits, Nacc
HH6  :        2.4107        Median magnitude,  Hp (mag)
HH7  :        0.0004        sigma Hp (mag)
HH8  :        2.40           5th percentile (max) (mag)
HH9  :        2.42          95th percentile (min) (mag)
HH10 :                      Variability period, P (day)
HH11 :                      Reference epoch (day)
HH12 : M                    Variability type
HH13 :                      Annex flag (tables)
HH14 :                      Annex flag (light curves)
TRANSITS
HT1       |HT2    |HT3  |HT4
8438.77472| 2.4103|0.003|  0
8438.84933| 2.4091|0.003|  0
8438.86362| 2.4063|0.003|  0
8469.77241| 2.4118|0.003|  0
8469.78672| 2.4139|0.004|  2
8469.86132| 2.4112|0.003|256
8469.87564| 2.4099|0.003|  0
8504.33342| 2.4164|0.004|  0
8504.34778| 2.4085|0.004|  0
8504.42234| 2.4090|0.002|  0
8504.43663| 2.4079|0.004|  0
8504.51121| 2.4116|0.004|256
8519.53153| 2.4110|0.004|  0
8519.54590| 2.4155|0.006|  0
8563.88874| 2.4097|0.003|  0
8563.90306| 2.4296|0.008|  0
8563.97761| 2.4074|0.005|  0
8563.99193| 2.4127|0.005|256
8564.24430| 2.4125|0.004|  0
8564.25860| 2.4131|0.004|  0
8564.33316| 2.4099|0.004|  0
8564.34751| 2.4144|0.004|  0
8564.42210| 2.4086|0.002|  0
8564.43640| 2.4109|0.003|  0
8564.51097| 2.4147|0.006|  2
8564.52528| 2.5535|0.033|  2
8564.68875| 2.4060|0.004|  2
8564.70304| 2.4100|0.003|  0
8564.77763| 2.4076|0.004|  0
8564.79193| 2.4105|0.004|  0
8564.86652| 2.4050|0.003|  0
8564.88084| 2.4138|0.005|  0
8564.95542| 2.4248|0.005| 10
8565.13319| 2.4146|0.003|  0
8565.14748| 2.4175|0.005|  0
8565.22205| 2.4077|0.002|  0
8565.23637| 2.4145|0.005|  0
8607.87171| 2.4076|0.005|  0
8624.22267| 2.4093|0.004|  0
8624.29726| 2.4101|0.004|  0
8624.31158| 2.4098|0.003|  0
8624.38615| 2.4200|0.003|  0
8655.56718| 2.4143|0.004|  0
8655.58151| 2.4152|0.002|  0
8687.19624| 2.4159|0.003|  0
8687.21054| 2.4188|0.003|256
8687.28511| 2.4107|0.005|  0
8687.29942| 2.4157|0.003|  0
8687.37399| 2.4080|0.003|  0
8687.38831| 2.4165|0.005|  0
8706.30345| 2.4177|0.005|  0
8706.31778| 2.4148|0.004|  1
8706.39235| 2.4195|0.002|  0
8706.40666| 2.4170|0.003|  0
8706.57013| 2.4186|0.003|  0
8706.58445| 2.4198|0.002|  0
