2457658.6066639	24880.1	2
2457658.6071693	24878.3	2
2457658.6076711	24876.7	2
2457659.5247086	24888.5	2
2457659.5252127	24890.899999999998	2
2457659.5257151	24887.699999999997	2
2457659.6695445	24887.1	2
2457659.6700483	24887.5	2
2457659.6705521	24888.100000000002	2
2457660.5271072	24877.600000000002	2
2457660.5276109	24875.6	2
2457660.5281135	24877.9	2
2457660.6600615	24872.3	2
2457660.6605653	24871.4	2
2457660.6610677	24872	2
2457660.7730426	24864.6	2
2457660.7735507	24863.9	2
2457660.7740561	24866.9	2
2457661.5271619	24834.9	2
2457661.5276701	24834.399999999998	2
2457661.5281755	24835.4	2
2457661.6873108	24823.6	2
2457661.6878156	24821.100000000002	2
2457661.6883212	24822.9	2
2457661.7694807	24816.5	2
2457661.7699879	24817	2
2457661.7705003	24817	2
2457662.7589956	24812.6	2
2457662.7594999	24813.300000000003	2
2457662.760006	24811.9	2
2457663.5281226	24857.9	2
2457663.5286286	24861.8	2
2457663.529131	24862.5	2
2457663.5926544	24864.8	2
2457663.5931605	24862.9	2
2457663.5936624	24863.9	2
2457663.7570777	24869.1	2
2457663.7575866	24867.8	2
2457663.7580942	24869.800000000003	2
2457664.5275513	24914.4	2
2457664.5280595	24913.699999999997	2
2457664.5285639	24916	2
2457664.5928589	24917.2	2
2457664.5933667	24916.899999999998	2
2457664.5938736	24918.1	2
2457665.5276371	24914	2
2457665.5280285	24915.5	2
2457665.528424	24917.3	2
2457665.6110869	24908.3	2
2457665.6114836	24906.5	2
2457665.6118906	24907.2	2
2457666.5279432	24851.600000000002	2
2457666.5283393	24851.5	2
2457666.5287274	24849.8	2
2457666.5931325	24847.7	2
2457666.5935252	24847.6	2
2457666.5939139	24846.5	2
2457667.5286236	24818.100000000002	2
2457667.5290181	24818.100000000002	2
2457667.5294072	24818.100000000002	2
2457667.5925352	24817.2	2
2457667.5929297	24816.4	2
2457667.5933191	24817.1	2
2457668.528768	24784.600000000002	2
2457668.5291814	24785.1	2
2457668.5296268	24785.6	2
2457668.5937258	24784	2
2457668.5941887	24785.9	2
2457668.594631	24785.3	2
2457669.7551985	24851.7	2
2457669.7555868	24850.6	2
2457669.7559828	24851.5	2
2457670.7567822	24947.9	2
2457670.757176	24948.1	2
2457670.757569	24950.199999999997	2
2457671.7693953	24919.6	2
2457671.7697893	24921.9	2
2457671.7701841	24924.2	2
2457672.7695649	24794.1	2
2457672.7699548	24792.6	2
2457672.7703558	24790.8	2
2457675.7691743	24924.800000000003	2
2457675.7695637	24923	2
2457675.7699527	24925.3	2
2457681.7688728	24849.8	2
2457681.769261	24852.1	2
2457681.769656	24851.7	2
2457683.6372887	24902.4	2
2457683.6376812	24900.7	2
2457683.6380689	24903	2
2457684.6221615	24847.100000000002	2
2457684.6225496	24844.3	2
2457684.6229455	24847.5	2
2457700.6241249	24931.6	2
2457700.6245283	24932.2	2
2457700.62492	24933.800000000003	2
2457701.627709	24883.7	2
2457701.6281131	24886.8	2
2457701.6285363	24884.699999999997	2
2457702.6232607	24827.5	2
2457702.6236644	24827.5	2
2457702.624084	24826.2	2
2457703.6222091	24866.2	2
2457703.6226041	24864.899999999998	2
2457703.6229991	24865.9	2
2457704.6229843	24903.8	2
2457704.6233821	24904.399999999998	2
2457704.6237753	24903.1	2
2457705.622146	24903.5	2
2457705.6225403	24901	2
2457705.6229365002	24900.9	2
2457708.6174237	24745.5	2
2457708.6178192	24743.9	2
2457708.6182183	24745.7	2
2457709.6174385	24791.1	2
2457709.6178376	24791.1	2
2457709.6182379	24790.9	2
2457710.649295	24907.3	2
2457710.6496899	24910.9	2
2457710.6500945	24909.8	2
2457712.7343514	24840	2
2457712.7347462	24838.8	2
2457712.735148	24839.9	2
2457713.7331721	24861	2
2457713.7335662	24860.800000000003	2
2457713.733968	24860.2	2
2457716.7344354	24799.399999999998	2
2457716.7348309	24797.899999999998	2
2457716.7352313	24799.1	2
