          Filename                         BJD            RV (km/s)  Sigma-RV Fluxlevel
s1_2016-10-02T00-36-04_ext.iod        2457663.5281226002   24.8540    0.0014   39646.0
s1_2016-10-02T00-36-48_ext.iod        2457663.5286285998   24.8569    0.0014   43337.3
s1_2016-10-02T00-37-31_ext.iod        2457663.5291309999   24.8580    0.0013   43128.0
s1_2016-10-02T02-08-59_ext.iod        2457663.5926544000   24.8604    0.0013   47241.9
s1_2016-10-02T02-09-43_ext.iod        2457663.5931604998   24.8585    0.0013   55174.0
s1_2016-10-02T02-10-26_ext.iod        2457663.5936623998   24.8595    0.0013   55958.9
s1_2016-10-02T06-05-44_ext.iod        2457663.7570777000   24.8648    0.0011   61579.1
s1_2016-10-02T06-06-28_ext.iod        2457663.7575865998   24.8634    0.0011   63152.1
s1_2016-10-02T06-07-12_ext.iod        2457663.7580941999   24.8657    0.0012   63057.3
s1_2016-10-03T00-35-08_ext.iod        2457664.5275512999   24.9104    0.0014   48144.0
s1_2016-10-03T00-35-51_ext.iod        2457664.5280594998   24.9096    0.0014   52392.4
s1_2016-10-03T00-36-35_ext.iod        2457664.5285638999   24.9121    0.0013   54608.0
s1_2016-10-03T02-09-10_ext.iod        2457664.5928588999   24.9135    0.0013   35649.1
s1_2016-10-03T02-09-54_ext.iod        2457664.5933667002   24.9133    0.0014   47918.1
s1_2016-10-03T02-10-37_ext.iod        2457664.5938736000   24.9143    0.0015   51654.9
s1_2016-10-04T00-35-13_ext.iod        2457665.5276370998   24.9102    0.0017   21633.0
s1_2016-10-04T00-35-47_ext.iod        2457665.5280284998   24.9113    0.0015   23373.3
s1_2016-10-04T00-36-21_ext.iod        2457665.5284239999   24.9127    0.0016   25983.5
s1_2016-10-04T02-35-22_ext.iod        2457665.6110868999   24.9046    0.0014   26215.1
s1_2016-10-04T02-35-56_ext.iod        2457665.6114836000   24.9027    0.0013   30691.6
s1_2016-10-04T02-36-32_ext.iod        2457665.6118906001   24.9030    0.0015   31957.7
s1_2016-10-05T00-35-32_ext.iod        2457666.5279432000   24.8471    0.0020   12328.4
s1_2016-10-05T00-36-06_ext.iod        2457666.5283392998   24.8477    0.0015   20714.0
s1_2016-10-05T00-36-40_ext.iod        2457666.5287274001   24.8459    0.0014   25481.2
s1_2016-10-05T02-09-24_ext.iod        2457666.5931325001   24.8432    0.0014   24318.5
s1_2016-10-05T02-09-58_ext.iod        2457666.5935252002   24.8436    0.0014   21415.8
s1_2016-10-05T02-10-31_ext.iod        2457666.5939139002   24.8428    0.0013   26329.4
s1_2016-10-06T00-36-24_ext.iod        2457667.5286236000   24.8149    0.0018   18636.7
s1_2016-10-06T00-36-58_ext.iod        2457667.5290180999   24.8138    0.0017   19549.3
s1_2016-10-06T00-37-31_ext.iod        2457667.5294071999   24.8133    0.0016   18835.3
s1_2016-10-06T02-08-25_ext.iod        2457667.5925352001   24.8131    0.0014   27922.7
s1_2016-10-06T02-08-59_ext.iod        2457667.5929296999   24.8123    0.0014   28668.2
s1_2016-10-06T02-09-33_ext.iod        2457667.5933190999   24.8132    0.0014   26869.2
s1_2016-10-07T00-36-29_ext.iod        2457668.5287680002   24.7798    0.0017   16770.6
s1_2016-10-07T00-37-05_ext.iod        2457668.5291813998   24.7814    0.0014   18902.7
s1_2016-10-07T00-37-43_ext.iod        2457668.5296268002   24.7810    0.0015   17821.8
s1_2016-10-07T02-10-01_ext.iod        2457668.5937258000   24.7789    0.0013   41899.7
s1_2016-10-07T02-10-41_ext.iod        2457668.5941887000   24.7813    0.0015   35001.0
s1_2016-10-07T02-11-19_ext.iod        2457668.5946310000   24.7808    0.0013   32159.9
s1_2016-10-08T06-02-24_ext.iod        2457669.7551985001   24.8462    0.0016   36536.2
s1_2016-10-08T06-02-58_ext.iod        2457669.7555868002   24.8456    0.0016   43523.4
s1_2016-10-08T06-03-32_ext.iod        2457669.7559827999   24.8469    0.0017   39717.2
s1_2016-10-09T06-04-34_ext.iod        2457670.7567822002   24.9433    0.0019   33170.3
s1_2016-10-09T06-05-08_ext.iod        2457670.7571760002   24.9439    0.0019   43216.7
s1_2016-10-09T06-05-42_ext.iod        2457670.7575690001   24.9465    0.0019   41086.3
s1_2016-10-10T06-22-37_ext.iod        2457671.7693953002   24.9144    0.0031   31661.5
s1_2016-10-10T06-23-11_ext.iod        2457671.7697892999   24.9170    0.0019   46572.6
s1_2016-10-10T06-23-45_ext.iod        2457671.7701841001   24.9188    0.0019   44717.0
s1_2016-10-11T06-22-45_ext.iod        2457672.7695649001   24.7895    0.0021   36038.2
s1_2016-10-11T06-23-19_ext.iod        2457672.7699548001   24.7885    0.0022   39972.3
s1_2016-10-11T06-23-53_ext.iod        2457672.7703558002   24.7863    0.0022   40159.2
s1_2016-10-14T06-21-52_ext.iod        2457675.7691743001   24.9196    0.0024   29732.2
s1_2016-10-14T06-22-25_ext.iod        2457675.7695637001   24.9192    0.0024   31365.7
s1_2016-10-14T06-22-59_ext.iod        2457675.7699527000   24.9207    0.0022   28168.0
s1_2016-10-20T06-20-50_ext.iod        2457681.7688727998   24.8455    0.0027   31949.6
s1_2016-10-20T06-21-23_ext.iod        2457681.7692610002   24.8468    0.0025   36533.5
s1_2016-10-20T06-21-57_ext.iod        2457681.7696560002   24.8466    0.0025   35528.0
s1_2016-10-22T03-11-10_ext.iod        2457683.6372886999   24.8975    0.0025   27004.5
s1_2016-10-22T03-11-44_ext.iod        2457683.6376812002   24.8965    0.0025   34755.9
s1_2016-10-22T03-12-18_ext.iod        2457683.6380689000   24.8981    0.0025   37401.3
s1_2016-10-23T02-49-18_ext.iod        2457684.6221615002   24.8409    0.0025   22006.9
s1_2016-10-23T02-49-51_ext.iod        2457684.6225496000   24.8396    0.0026   24502.5
s1_2016-10-23T02-50-26_ext.iod        2457684.6229455001   24.8420    0.0027   23404.4
s1_2016-11-08T02-50-57_ext.iod        2457700.6241249000   24.9266    0.0025   28717.2
s1_2016-11-08T02-51-31_ext.iod        2457700.6245283000   24.9270    0.0023   31929.3
s1_2016-11-08T02-52-05_ext.iod        2457700.6249199999   24.9287    0.0023   31208.7
s1_2016-11-09T02-56-03_ext.iod        2457701.6277089999   24.8784    0.0022   29617.8
s1_2016-11-09T02-56-38_ext.iod        2457701.6281130998   24.8820    0.0023   29398.2
s1_2016-11-09T02-57-14_ext.iod        2457701.6285362998   24.8789    0.0025   26437.2
s1_2016-11-10T02-49-35_ext.iod        2457702.6232607001   24.8220    0.0022   49132.8
s1_2016-11-10T02-50-10_ext.iod        2457702.6236644001   24.8224    0.0020   56692.8
s1_2016-11-10T02-50-47_ext.iod        2457702.6240840000   24.8208    0.0021   52050.1
s1_2016-11-11T02-48-02_ext.iod        2457703.6222091001   24.8608    0.0020   56646.9
s1_2016-11-11T02-48-36_ext.iod        2457703.6226041000   24.8602    0.0021   57955.2
s1_2016-11-11T02-49-10_ext.iod        2457703.6229991000   24.8607    0.0019   56561.8
s1_2016-11-12T02-49-06_ext.iod        2457704.6229842999   24.8997    0.0023   25497.4
s1_2016-11-12T02-49-40_ext.iod        2457704.6233820999   24.9002    0.0021   32681.1
s1_2016-11-12T02-50-14_ext.iod        2457704.6237753001   24.8988    0.0020   40094.5
s1_2016-11-13T02-47-50_ext.iod        2457705.6221460002   24.8985    0.0019   66882.8
s1_2016-11-13T02-48-25_ext.iod        2457705.6225402998   24.8961    0.0020   71703.2
s1_2016-11-13T02-48-59_ext.iod        2457705.6229365002   24.8960    0.0019   68963.0
s1_2016-11-16T02-40-55_ext.iod        2457708.6174237002   24.7413    0.0019   52521.4
s1_2016-11-16T02-41-29_ext.iod        2457708.6178191998   24.7386    0.0019   60997.2
s1_2016-11-16T02-42-04_ext.iod        2457708.6182182999   24.7413    0.0019   63661.0
s1_2016-11-17T02-40-54_ext.iod        2457709.6174384998   24.7852    0.0023   65952.7
s1_2016-11-17T02-41-29_ext.iod        2457709.6178375999   24.7852    0.0024   70119.6
s1_2016-11-17T02-42-03_ext.iod        2457709.6182379001   24.7849    0.0023   70810.5
s1_2016-11-18T03-26-44_ext.iod        2457710.6492949999   24.9018    0.0043    4328.4
s1_2016-11-18T03-27-19_ext.iod        2457710.6496899002   24.9058    0.0047    3906.8
s1_2016-11-18T03-27-54_ext.iod        2457710.6500944998   24.9063    0.0031   13532.1
s1_2016-11-20T05-29-10_ext.iod        2457712.7343513998   24.8356    0.0022   42233.2
s1_2016-11-20T05-29-44_ext.iod        2457712.7347462000   24.8346    0.0022   43643.2
s1_2016-11-20T05-30-18_ext.iod        2457712.7351480001   24.8353    0.0024   44685.5
s1_2016-11-21T05-27-26_ext.iod        2457713.7331721000   24.8555    0.0023   30719.8
s1_2016-11-21T05-28-00_ext.iod        2457713.7335661999   24.8559    0.0022   26976.6
s1_2016-11-21T05-28-35_ext.iod        2457713.7339679999   24.8566    0.0025   19793.1
s1_2016-11-24T05-29-11_ext.iod        2457716.7344354000   24.7941    0.0022   31569.5
s1_2016-11-24T05-29-46_ext.iod        2457716.7348309001   24.7934    0.0021   43016.6
s1_2016-11-24T05-30-20_ext.iod        2457716.7352312999   24.7953    0.0022   42908.5
s1_2016-11-25T05-37-26_ext.iod        2457717.7401715000   24.7580    0.0019   44358.2
s1_2016-11-25T05-38-02_ext.iod        2457717.7405877002   24.7590    0.0021   42214.3
s1_2016-11-25T05-38-36_ext.iod        2457717.7409800999   24.7572    0.0021   46182.5
s1_2016-11-28T05-57-20_ext.iod        2457720.7540135002   24.8215    0.0023   47113.3
s1_2016-11-28T05-57-56_ext.iod        2457720.7544336002   24.8194    0.0022   46428.3
s1_2016-11-28T05-58-30_ext.iod        2457720.7548258998   24.8195    0.0022   47585.9
s1_2016-11-29T02-45-40_ext.iod        2457721.6209229999   24.7936    0.0023   39534.5
s1_2016-11-29T02-46-15_ext.iod        2457721.6213178998   24.7944    0.0022   58697.4
s1_2016-11-29T02-46-49_ext.iod        2457721.6217136001   24.7926    0.0022   50204.3
s1_2016-11-30T02-40-17_ext.iod        2457722.6171829998   24.8349    0.0025   20982.9
s1_2016-11-30T02-40-51_ext.iod        2457722.6175771998   24.8301    0.0026   22954.9
s1_2016-11-30T02-41-26_ext.iod        2457722.6179768001   24.8345    0.0024   22574.2
s1_2016-12-04T02-47-50_ext.iod        2457726.6224147002   24.7955    0.0027   38067.3
s1_2016-12-04T02-48-24_ext.iod        2457726.6228140001   24.7950    0.0026   36321.1
s1_2016-12-04T02-48-58_ext.iod        2457726.6232091999   24.7948    0.0028   34805.8
s1_2016-12-05T02-24-39_ext.iod        2457727.6063132999   24.8672    0.0025   56320.0
s1_2016-12-05T02-25-13_ext.iod        2457727.6067092000   24.8668    0.0025   54292.6
s1_2016-12-05T02-25-48_ext.iod        2457727.6071144999   24.8687    0.0027   58942.6
s1_2016-12-06T02-23-02_ext.iod        2457728.6051829001   24.8669    0.0025   39072.4
s1_2016-12-06T02-23-37_ext.iod        2457728.6055870000   24.8676    0.0026   52052.8
s1_2016-12-06T02-24-11_ext.iod        2457728.6059822999   24.8671    0.0028   50463.9
s1_2016-12-07T02-22-01_ext.iod        2457729.6044677999   24.8870    0.0027   49178.0
s1_2016-12-07T02-22-35_ext.iod        2457729.6048629000   24.8870    0.0026   52646.2
s1_2016-12-07T02-23-11_ext.iod        2457729.6052778000   24.8846    0.0026   47919.0
s1_2016-12-08T02-29-54_ext.iod        2457730.6099312999   24.8978    0.0025   37359.0
s1_2016-12-08T02-30-28_ext.iod        2457730.6103297002   24.8964    0.0025   44048.2
s1_2016-12-08T02-31-02_ext.iod        2457730.6107235998   24.8953    0.0025   44481.4
s1_2016-12-09T02-30-42_ext.iod        2457731.6104716002   24.8454    0.0026   56930.5
s1_2016-12-09T02-31-17_ext.iod        2457731.6108765998   24.8452    0.0024   47838.7
s1_2016-12-09T02-31-51_ext.iod        2457731.6112747001   24.8443    0.0023   47265.5
s1_2016-12-10T02-42-46_ext.iod        2457732.6188429999   24.7911    0.0028   48209.0
s1_2016-12-10T02-43-20_ext.iod        2457732.6192374998   24.7911    0.0027   49034.4
s1_2016-12-10T02-43-55_ext.iod        2457732.6196391000   24.7930    0.0028   49138.0
s1_2016-12-11T02-31-20_ext.iod        2457733.6108879000   24.8194    0.0026   48671.4
s1_2016-12-11T02-31-55_ext.iod        2457733.6112859999   24.8217    0.0027   51175.5
s1_2016-12-11T02-32-29_ext.iod        2457733.6116789998   24.8200    0.0026   51225.7
s1_2016-12-14T02-30-29_ext.iod        2457736.6102304002   24.8200    0.0023   64844.1
s1_2016-12-14T02-31-03_ext.iod        2457736.6106293001   24.8204    0.0021   55047.8
s1_2016-12-14T02-31-37_ext.iod        2457736.6110219001   24.8190    0.0024   63638.4
s1_2016-12-15T03-55-27_ext.iod        2457737.6692169001   24.8523    0.0024   20185.7
s1_2016-12-15T03-56-02_ext.iod        2457737.6696151998   24.8530    0.0023   26222.6
s1_2016-12-15T03-56-36_ext.iod        2457737.6700129001   24.8521    0.0023   26496.4
s1_2016-12-15T20-20-01_ext.iod        2457738.3529206999   24.8199    0.0023   44414.9
s1_2016-12-15T20-20-35_ext.iod        2457738.3533191001   24.8215    0.0023   43516.0
s1_2016-12-15T20-21-10_ext.iod        2457738.3537229002   24.8221    0.0025   43330.2
s1_2016-12-15T22-20-20_ext.iod        2457738.4364733002   24.8167    0.0024   27376.1
s1_2016-12-15T22-20-54_ext.iod        2457738.4368695002   24.8160    0.0024   30530.5
s1_2016-12-15T22-21-28_ext.iod        2457738.4372657998   24.8165    0.0023   38599.6
s1_2016-12-16T03-54-16_ext.iod        2457738.6683650999   24.7954    0.0021   37940.8
s1_2016-12-16T03-54-51_ext.iod        2457738.6687774998   24.7942    0.0022   31887.8
s1_2016-12-16T03-55-26_ext.iod        2457738.6691740998   24.7983    0.0024   36139.3
s1_2016-12-22T20-17-41_ext.iod        2457745.3510866999   24.8450    0.0045    4766.8
s1_2016-12-22T20-18-16_ext.iod        2457745.3514899998   24.8378    0.0031   11624.7
s1_2016-12-22T22-56-55_ext.iod        2457745.4616605998   24.8380    0.0035    7034.5
s1_2016-12-22T22-58-04_ext.iod        2457745.4624585998   24.8395    0.0032    9971.1
s1_2016-12-28T19-58-38_ext.iod        2457751.3376054000   24.8398    0.0030   19155.3
s1_2016-12-28T19-59-13_ext.iod        2457751.3380060000   24.8391    0.0027   19796.2
s1_2016-12-28T19-59-47_ext.iod        2457751.3384044999   24.8384    0.0033   16665.7
s1_2016-12-28T20-43-09_ext.iod        2457751.3685220000   24.8392    0.0028   16448.1
s1_2016-12-28T20-43-44_ext.iod        2457751.3689259002   24.8376    0.0025   28941.5
s1_2016-12-28T20-44-19_ext.iod        2457751.3693261002   24.8358    0.0031   11533.6
s1_2016-12-29T03-56-12_ext.iod        2457751.6692297999   24.8219    0.0028   20348.7
s1_2016-12-29T03-56-46_ext.iod        2457751.6696247999   24.8222    0.0026   19065.2
s1_2016-12-29T03-57-21_ext.iod        2457751.6700297999   24.8220    0.0029   20869.3
s1_2016-12-29T19-57-37_ext.iod        2457752.3368500001   24.7529    0.0023   38146.3
s1_2016-12-29T19-58-11_ext.iod        2457752.3372485000   24.7530    0.0022   41475.4
s1_2016-12-29T19-58-46_ext.iod        2457752.3376497999   24.7518    0.0023   42470.8
s1_2016-12-29T22-28-41_ext.iod        2457752.4417583002   24.7418    0.0021   50424.2
s1_2016-12-29T22-29-16_ext.iod        2457752.4421571000   24.7397    0.0021   61945.8
s1_2016-12-29T22-29-51_ext.iod        2457752.4425689001   24.7406    0.0021   59792.6
s1_2016-12-30T03-53-56_ext.iod        2457752.6676094001   24.7119    0.0045    3846.5
s1_2016-12-30T03-54-30_ext.iod        2457752.6680096001   24.7243    0.0040    5802.3
s1_2016-12-30T03-55-05_ext.iod        2457752.6684132000   24.7220    0.0047    3530.4
s1_2016-12-30T19-47-04_ext.iod        2457753.3294819002   24.7159    0.0049    2787.1
s1_2016-12-30T19-47-38_ext.iod        2457753.3298768001   24.7175    0.0042    4129.5
s1_2016-12-30T19-48-13_ext.iod        2457753.3302789000   24.7107    0.0046    3692.8
s1_2016-12-30T22-28-38_ext.iod        2457753.4416757999   24.7250    0.0025   52822.6
s1_2016-12-30T22-29-13_ext.iod        2457753.4420717000   24.7226    0.0025   62330.4
s1_2016-12-30T22-29-47_ext.iod        2457753.4424700998   24.7227    0.0026   61113.1
s1_2016-12-31T03-54-04_ext.iod        2457753.6676586000   24.7416    0.0029   17864.8
s1_2016-12-31T03-54-39_ext.iod        2457753.6680578999   24.7423    0.0029   19525.1
s1_2016-12-31T03-55-13_ext.iod        2457753.6684587002   24.7414    0.0030   15403.9
s1_2017-01-03T22-30-02_ext.iod        2457757.4424296999   24.7011    0.0022   32787.4
s1_2017-01-03T22-30-36_ext.iod        2457757.4428242999   24.6988    0.0022   34869.5
s1_2017-01-03T22-31-10_ext.iod        2457757.4432190000   24.6990    0.0023   29537.1
s1_2017-01-04T03-54-20_ext.iod        2457757.6676242999   24.7014    0.0040    4427.8
s1_2017-01-04T03-54-54_ext.iod        2457757.6680186000   24.7068    0.0048    3216.4
s1_2017-01-04T03-55-28_ext.iod        2457757.6684146002   24.6874    0.0062    2240.6
s1_2017-01-04T19-33-48_ext.iod        2457758.3199956999   24.7377    0.0024   21672.6
s1_2017-01-04T19-34-22_ext.iod        2457758.3203898999   24.7384    0.0023   22164.3
s1_2017-01-04T19-34-56_ext.iod        2457758.3207879001   24.7378    0.0023   21646.5
s1_2017-01-04T22-04-43_ext.iod        2457758.4247943000   24.7442    0.0027   10936.6
s1_2017-01-04T22-05-17_ext.iod        2457758.4251894001   24.7424    0.0025   18037.2
s1_2017-01-04T22-05-52_ext.iod        2457758.4255916001   24.7453    0.0023   20475.7
s1_2017-01-05T03-54-31_ext.iod        2457758.6677015000   24.7528    0.0036   12636.3
s1_2017-01-05T03-55-06_ext.iod        2457758.6681011999   24.7568    0.0034   12478.1
s1_2017-01-05T03-55-40_ext.iod        2457758.6684945002   24.7548    0.0031   11723.8
s1_2017-01-05T22-27-18_ext.iod        2457759.4404211999   24.7870    0.0026   32713.7
s1_2017-01-05T22-27-52_ext.iod        2457759.4408172001   24.7855    0.0023   38166.7
s1_2017-01-05T22-28-27_ext.iod        2457759.4412169000   24.7896    0.0025   35224.3
s1_2017-01-06T03-57-10_ext.iod        2457759.6694843001   24.7921    0.0038    6866.9
s1_2017-01-06T03-57-45_ext.iod        2457759.6698845001   24.7957    0.0039    6269.5
s1_2017-01-06T03-58-19_ext.iod        2457759.6702796998   24.7991    0.0045    4283.6
s1_2017-01-07T20-24-12_ext.iod        2457761.3548234999   24.8042    0.0043    4976.4
s1_2017-01-07T20-24-47_ext.iod        2457761.3552244999   24.8053    0.0044    5810.8
s1_2017-01-07T20-25-21_ext.iod        2457761.3556204000   24.8064    0.0038    7732.3
s1_2017-01-07T21-02-38_ext.iod        2457761.3815082000   24.8019    0.0027   23370.7
s1_2017-01-07T21-03-12_ext.iod        2457761.3819048000   24.8028    0.0028   25723.9
s1_2017-01-07T21-03-47_ext.iod        2457761.3823024002   24.8028    0.0029   21356.9
s1_2017-01-10T20-00-02_ext.iod        2457764.3378448999   24.7073    0.0028   32440.7
s1_2017-01-10T20-00-36_ext.iod        2457764.3382444000   24.7065    0.0029   29600.3
s1_2017-01-10T20-01-11_ext.iod        2457764.3386464999   24.7051    0.0027   23005.7
s1_2017-01-10T22-26-25_ext.iod        2457764.4394942001   24.7052    0.0029   36204.8
s1_2017-01-10T22-26-59_ext.iod        2457764.4398921002   24.7064    0.0027   36710.3
s1_2017-01-10T22-27-34_ext.iod        2457764.4402926001   24.7082    0.0027   36427.9
s1_2017-01-11T03-23-25_ext.iod        2457764.6457369002   24.6944    0.0058    2354.4
s1_2017-01-11T03-24-00_ext.iod        2457764.6461387002   24.7069    0.0037    6786.0
s1_2017-01-11T03-24-34_ext.iod        2457764.6465349002   24.7042    0.0042    7509.5
s1_2017-01-11T19-48-02_ext.iod        2457765.3294484001   24.7193    0.0030   31811.0
s1_2017-01-11T19-48-36_ext.iod        2457765.3298440999   24.7182    0.0028   36509.6
s1_2017-01-11T19-49-11_ext.iod        2457765.3302434999   24.7175    0.0029   38164.9
s1_2017-01-11T21-29-32_ext.iod        2457765.3999266000   24.7187    0.0027   53763.7
s1_2017-01-11T21-30-07_ext.iod        2457765.4003295000   24.7207    0.0028   56388.3
s1_2017-01-11T21-30-41_ext.iod        2457765.4007226001   24.7189    0.0029   53919.1
s1_2017-01-12T02-30-08_ext.iod        2457765.6086631999   24.7209    0.0036    8140.1
